ID,Gene,In_Degree,Out_Degree,Betweenness,Closeness_Out,Closeness_In,PageRank
704,YER103W,9,0,0.0,0.007038553186289486,0.0,0.00041480445389158546
705,YER107C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
706,YER110C,4,0,0.0,0.004674188976623215,0.0,0.00038595912082604265
707,YER111C,0,262,0.0,0.0,0.10880674528013687,0.0003802805224107413
708,YER115C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
709,YER116C,3,0,0.0,0.0012410643367752184,0.0,0.0003978429956081455
710,YER117W,6,0,0.0,0.004476688033948994,0.0,0.00038966668670066594
711,YER118C,3,0,0.0,0.0011914217633042098,0.0,0.00038490598196670636
712,YER119C,5,0,0.0,0.00528908620935048,0.0,0.00038373904217343165
713,YER120W,4,0,0.0,0.0015885623510722797,0.0,0.00038316311677527224
714,YER122C,2,0,0.0,0.003963912659043565,0.0,0.0003815509134897375
715,YER123W,2,0,0.0,0.0008935663224781574,0.0,0.0003814982070060369
716,YER124C,9,0,0.0,0.008528538655756764,0.0,0.0004427482716412872
717,YER125W,2,0,0.0,0.0008935663224781574,0.0,0.0003825020864526728
718,YER126C,2,0,0.0,0.004080388643626355,0.0,0.0003818807956860269
719,YER130C,6,0,0.0,0.007693571800279368,0.0,0.0003909091237427588
720,YER131W,9,0,0.0,0.008225093055490663,0.0,0.00042229041452216185
721,YER133W,3,0,0.0,0.005284840713130521,0.0,0.000384346481085677
722,YER134C,3,0,0.0,0.005187342492081703,0.0,0.0003815520389858618
723,YER136W,2,0,0.0,0.004829594734007103,0.0,0.00038101917885810716
724,YER141W,10,0,0.0,0.007625099285146943,0.0,0.000404106091009493
725,YER142C,2,0,0.0,0.004829594734007103,0.0,0.000384522405250026
726,YER143W,2,0,0.0,0.004829594734007103,0.0,0.000384522405250026
727,YER144C,1,0,0.0,0.0005957108816521049,0.0,0.0003806353683420605
728,YER145C,14,0,0.0,0.007548078080246468,0.0,0.00042948994899630593
729,YER146W,9,0,0.0,0.007567734533580442,0.0,0.0003975262482352533
730,YER148W,5,0,0.0,0.005552427584681433,0.0,0.0003831393364798243
731,YER150W,9,0,0.0,0.006678919081880534,0.0,0.0004000985543577723
732,YER152C,3,0,0.0,0.004201747418586179,0.0,0.00038939696711463964
733,YER154W,10,0,0.0,0.008389594916600476,0.0,0.0004137187936739146
734,YER155C,3,0,0.0,0.004001664208177313,0.0,0.00038847356768967757
735,YER156C,6,0,0.0,0.006944221260106425,0.0,0.00039144012453864514
736,YER159C,8,0,0.0,0.006974176175439276,0.0,0.0003973593275451555
737,YER161C,4,0,0.0,0.00494323225716021,0.0,0.00038317619633903026
738,YER163C,4,0,0.0,0.007877972475725796,0.0,0.00039106344745611706
739,YER165W,5,0,0.0,0.0020424373085215024,0.0,0.00038272771458437553
740,YER169W,0,4,0.0,0.0,0.0015885623510722795,0.0003802805224107413
741,YER175C,6,0,0.0,0.005316870050785857,0.0,0.00038817758151354854
742,YER176W,1,0,0.0,0.0003971405877680699,0.0,0.0003836448445575295
743,YER177W,5,0,0.0,0.005191026972660748,0.0,0.0003916002796494151
744,YER178W,7,0,0.0,0.007002912364310299,0.0,0.0003845351205548781
745,YER183C,7,0,0.0,0.008009001853322742,0.0,0.00043821440235800653
746,YFL004W,4,0,0.0,0.0015885623510722795,0.0,0.0003895965690461846
747,YFL005W,6,0,0.0,0.006888110522272424,0.0,0.0003836224846468474
748,YFL010C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
749,YFL014W,14,0,0.0,0.009553036320311936,0.0,0.0005023762988103721
750,YFL016C,7,0,0.0,0.006678919081880534,0.0,0.00040237076012598655
751,YFL017C,1,0,0.0,0.0005957108816521049,0.0,0.0003806353683420605
752,YFL018C,4,0,0.0,0.006722795869737887,0.0,0.0003829145105359485
753,YFL021W,15,38,0.0028748985384451967,0.00829082154876641,0.221009148576666,0.0005103740827166628
754,YFL022C,12,0,0.0,0.00804847301265749,0.0,0.00041145012369229696
755,YFL028C,2,0,0.0,0.005071003227628129,0.0,0.00038415366054738885
756,YFL031W,0,7,0.0,0.0,0.0027799841143764893,0.0003802805224107413
757,YFL037W,2,0,0.0,0.0009077499148984454,0.0,0.00038186809706760124
758,YFL038C,4,0,0.0,0.006366283967554818,0.0,0.00038219571334197213
759,YFL039C,11,0,0.0,0.007562081935682918,0.0,0.00039614373852286505
760,YFL041W,2,0,0.0,0.0039696088614464544,0.0,0.00039607730123766
761,YFL045C,5,0,0.0,0.0019459888800635423,0.0,0.0003848406840219787
762,YFL048C,4,0,0.0,0.005124082217788024,0.0,0.00038497772985538733
763,YFR004W,3,0,0.0,0.005041859530917623,0.0,0.00038453882424675323
764,YFR006W,5,0,0.0,0.006907744554170602,0.0,0.00039872680056214307
765,YFR009W,2,0,0.0,0.0008935663224781574,0.0,0.0003819104322514199
766,YFR010W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
767,YFR011C,1,0,0.0,0.005959925416434297,0.0,0.0003811242351105208
768,YFR014C,2,0,0.0,0.004829594734007103,0.0,0.00038101917885810716
769,YFR015C,3,0,0.0,0.005922574852367303,0.0,0.0004031934576535633
770,YFR016C,2,0,0.0,0.0048575114665736175,0.0,0.00038100620307678404
771,YFR017C,4,0,0.0,0.005041859530917623,0.0,0.00038485515678019763
772,YFR025C,5,0,0.0,0.0054568148293327005,0.0,0.0003891556016827503
773,YFR030W,8,0,0.0,0.007689175749728009,0.0,0.00040519906708934446
774,YFR033C,9,0,0.0,0.007011283464934822,0.0,0.0004932774143068777
775,YFR034C,0,44,0.0,0.0,0.34736668473761406,0.0003802805224107413
776,YFR037C,2,0,0.0,0.0047747129756661125,0.0,0.00039421483155916836
777,YFR041C,4,0,0.0,0.005140516372009175,0.0,0.0006053577719341958
778,YFR042W,2,0,0.0,0.0009077499148984454,0.0,0.00042677464349801284
779,YFR044C,3,0,0.0,0.005032032836630155,0.0,0.00038203106713379154
780,YFR047C,3,0,0.0,0.005219562010666061,0.0,0.00038153906320453874
781,YFR049W,2,0,0.0,0.00604567973897292,0.0,0.0003814570568946063
782,YFR050C,2,0,0.0,0.005155518305013717,0.0,0.00038120624142045316
783,YFR051C,2,0,0.0,0.004080388643626355,0.0,0.0003840312153570661
784,YFR052W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
785,YFR053C,16,0,0.0,0.008343289658993065,0.0,0.0004180084938933425
786,YFR055W,2,0,0.0,0.004885752812309511,0.0,0.0003828575276403419
787,YGL001C,6,0,0.0,0.006450614399850488,0.0,0.0004008403267415864
788,YGL002W,3,0,0.0,0.0012410643367752184,0.0,0.00038376543251170765
789,YGL004C,3,0,0.0,0.006414881555093403,0.0,0.00039558958265796453
790,YGL005C,3,0,0.0,0.004059659341629158,0.0,0.00038474234207468686
791,YGL006W,3,0,0.0,0.004914324466182666,0.0,0.0003813610490081033
792,YGL008C,16,0,0.0,0.007810431559438708,0.0,0.0004144996471802813
793,YGL009C,6,0,0.0,0.006221869208366428,0.0,0.00040294151629512447
794,YGL010W,2,0,0.0,0.004829594734007103,0.0,0.00038101917885810716
795,YGL011C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
796,YGL012W,6,0,0.0,0.006531058570076273,0.0,0.0004263754470838751
797,YGL013C,1,84,0.00022015542617624784,0.004648610926186946,0.2544109401574298,0.0003806733812926985
798,YGL019W,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
799,YGL020C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
800,YGL021W,5,0,0.0,0.0044203474116793874,0.0,0.0003925840715521276
801,YGL022W,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
802,YGL026C,3,0,0.0,0.005130313206898634,0.0,0.0003840299090198285
803,YGL027C,2,0,0.0,0.0007942811755361397,0.0,0.000381923408032743
804,YGL028C,11,0,0.0,0.008664885551303344,0.0,0.0004177609274859778
805,YGL029W,1,0,0.0,0.0003971405877680699,0.0,0.0003827459798618227
806,YGL030W,5,0,0.0,0.0019459888800635423,0.0,0.00039107887762020036
807,YGL031C,4,0,0.0,0.007732345545253895,0.0,0.0003999502873136976
808,YGL035C,0,11,0.0,0.0,0.004368546465448769,0.0003802805224107413
809,YGL037C,11,0,0.0,0.007190848839177593,0.0,0.0003935180762135929
810,YGL038C,6,0,0.0,0.005221925942736109,0.0,0.0003940427799323098
811,YGL039W,5,0,0.0,0.00544896620111594,0.0,0.0003843503182210288
812,YGL040C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
813,YGL043W,1,0,0.0,0.004829594734007103,0.0,0.0003808133825384959
814,YGL047W,2,0,0.0,0.0048575114665736175,0.0,0.00038197046934929156
815,YGL048C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
816,YGL050W,2,0,0.0,0.004885752812309511,0.0,0.000382110470595089
817,YGL054C,8,0,0.0,0.004507447853288833,0.0,0.0004006623259218855
818,YGL055W,12,0,0.0,0.007885211212097327,0.0,0.0004944703982509557
819,YGL056C,10,0,0.0,0.007815856977304391,0.0,0.00044237458608722166
820,YGL058W,7,0,0.0,0.005587793365475582,0.0,0.0003865880883336687
821,YGL059W,2,0,0.0,0.004885752812309511,0.0,0.000382110470595089
822,YGL062W,19,0,0.0,0.010624456295623889,0.0,0.0005196074755706181
823,YGL068W,6,0,0.0,0.0068321096237173645,0.0,0.00038361515403267634
824,YGL070C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
825,YGL071W,2,37,0.00014193698065530057,0.007243947474289016,0.014694201747418586,0.0003872397416305974
826,YGL073W,0,370,0.0,0.0,0.29899609394443816,0.0003802805224107413
827,YGL076C,4,0,0.0,0.0015885623510722797,0.0,0.0003839601894721102
828,YGL077C,5,0,0.0,0.007749281316652085,0.0,0.0004969571142915612
829,YGL078C,3,0,0.0,0.004236166269526079,0.0,0.0003826188428171497
830,YGL084C,3,0,0.0,0.004914324466182666,0.0,0.0003813610490081033
831,YGL087C,3,0,0.0,0.006133937837352086,0.0,0.00038234191970581635
832,YGL096W,11,22,0.00032528594380282493,0.008768980131375266,0.020779182455976413,0.000422452766384385
833,YGL097W,4,0,0.0,0.0016547524490336245,0.0,0.0003870813970860487
834,YGL100W,8,0,0.0,0.00562361255371581,0.0,0.00039388277990407195
835,YGL101W,7,0,0.0,0.005350946866769784,0.0,0.00046257934230216466
836,YGL103W,9,0,0.0,0.00487246541879599,0.0,0.00039957530989641235
837,YGL105W,4,0,0.0,0.005228639509815046,0.0,0.0003824419541168386
838,YGL115W,6,0,0.0,0.006800647739377259,0.0,0.000384588374051016
839,YGL117W,2,0,0.0,0.005013048905026666,0.0,0.00039696212884307927
840,YGL120C,5,0,0.0,0.006354249404289118,0.0,0.0003939322766911725
841,YGL121C,3,0,0.0,0.005155518305013717,0.0,0.00038501725242714264
842,YGL122C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
843,YGL123W,7,0,0.0,0.002680698967434472,0.0,0.00039387483466863917
844,YGL127C,5,0,0.0,0.004217709415286858,0.0,0.0003877507447653872
845,YGL135W,9,0,0.0,0.006621555569133012,0.0,0.00040726416855580447
846,YGL136C,2,0,0.0,0.0007942811755361397,0.0,0.00038383990686968636
847,YGL145W,3,0,0.0,0.0012708498808578236,0.0,0.00040048477446469566
848,YGL147C,6,0,0.0,0.0023106361470142246,0.0,0.0003881074252741451
849,YGL148W,9,0,0.0,0.006630521117519081,0.0,0.0003951694100611184
850,YGL154C,2,0,0.0,0.005013048905026666,0.0,0.0003927754168381873
851,YGL157W,6,0,0.0,0.006775858369502614,0.0,0.00039583081939101165
852,YGL159W,3,0,0.0,0.005041859530917623,0.0,0.0003817039069857158
853,YGL161C,4,0,0.0,0.005252184273232724,0.0,0.0003818848607699474
854,YGL166W,3,2,7.4947071589127215e-06,0.004020810926876727,0.0007942811755361397,0.000384335180093976
855,YGL167C,4,0,0.0,0.004972482152172993,0.0,0.0003859875918099891
856,YGL171W,2,0,0.0,0.0039086022498476085,0.0,0.00038446236815215434
857,YGL173C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
858,YGL181W,2,0,0.0,0.004829594734007103,0.0,0.00038101917885810716
859,YGL186C,3,0,0.0,0.00600879149575114,0.0,0.00038695922732971975
860,YGL187C,3,0,0.0,0.006221869208366428,0.0,0.0003847414540326649
861,YGL189C,6,0,0.0,0.004435044424330865,0.0,0.00039464846161961
862,YGL190C,3,0,0.0,0.004972482152172993,0.0,0.00038149200188799013
863,YGL191W,3,0,0.0,0.006179040321450264,0.0,0.000388887683415424
864,YGL195W,3,0,0.0,0.005041859530917623,0.0,0.00038270851648041437
865,YGL196W,3,0,0.0,0.00494323225716021,0.0,0.00038669445399755573
866,YGL198W,4,0,0.0,0.005228639509815046,0.0,0.0003851217781479551
867,YGL200C,3,0,0.0,0.0012708498808578236,0.0,0.00038284788401808146
868,YGL202W,6,0,0.0,0.005967915363126983,0.0,0.0003966792472038118
869,YGL207W,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
870,YGL208W,2,0,0.0,0.0008935663224781574,0.0,0.00038096819012614603
871,YGL209W,3,1,2.1037774481158515e-07,0.0011914217633042098,0.0003971405877680699,0.0003845815593152247
872,YGL213C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
873,YGL215W,4,0,0.0,0.005219562010666061,0.0,0.00038190688491718103
874,YGL219C,5,0,0.0,0.006596116980298244,0.0,0.00042833498849792446
875,YGL221C,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
876,YGL224C,2,0,0.0,0.0048575114665736175,0.0,0.00038417770468528417
877,YGL225W,4,0,0.0,0.003798942435183808,0.0,0.0004140160145723806
879,YGL228W,4,0,0.0,0.0054568148293327005,0.0,0.00038568742744782454
880,YGL231C,1,0,0.0,0.004829594734007103,0.0,0.0003808133825384959
881,YGL232W,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
882,YGL234W,7,0,0.0,0.006931908441042675,0.0,0.0004077117413394276
883,YGL237C,1,50,0.0002135255218183285,0.004675637733897335,0.260764549036667,0.0003806733812926985
884,YGL238W,3,0,0.0,0.004914324466182666,0.0,0.0003813610490081033
885,YGL242C,2,0,0.0,0.00494323225716021,0.0,0.0003811462043225815
886,YGL245W,3,0,0.0,0.004972482152172993,0.0,0.0003815010502539007
887,YGL246C,2,0,0.0,0.005155518305013717,0.0,0.00038120624142045316
888,YGL250W,1,0,0.0,0.0003971405877680699,0.0,0.00038835489556303295
889,YGL252C,4,1,9.466998516521332e-07,0.005252184273232724,0.0003971405877680699,0.00038189390913585797
890,YGL253W,12,0,0.0,0.007278889704054472,0.0,0.0004549859409364438
891,YGL256W,4,0,0.0,0.008739039698484635,0.0,0.00043763950810999877
892,YGR002C,3,0,0.0,0.005130313206898634,0.0,0.00039310823862227285
893,YGR007W,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
894,YGR008C,12,0,0.0,0.007562081935682918,0.0,0.00040136955348578124
895,YGR014W,3,0,0.0,0.0043160939349888355,0.0,0.00038778966483691733
896,YGR017W,1,0,0.0,0.004829594734007103,0.0,0.0003808133825384959
897,YGR019W,10,0,0.0,0.006447087463767369,0.0,0.0005115184154644176
898,YGR020C,6,0,0.0,0.005253194960357284,0.0,0.0003838965948584668
899,YGR027C,5,0,0.0,0.0019459888800635423,0.0,0.0003880321641916395
900,YGR028W,2,0,0.0,0.0007942811755361397,0.0,0.0003836732532411657
901,YGR031W,2,0,0.0,0.0008935663224781574,0.0,0.00038354947988656924
902,YGR032W,9,0,0.0,0.006489446200125057,0.0,0.00039616464265935993
903,YGR033C,8,0,0.0,0.006017281632849544,0.0,0.000395280772529901
904,YGR034W,5,0,0.0,0.0019459888800635423,0.0,0.0003861963310369163
905,YGR037C,10,0,0.0,0.007562081935682918,0.0,0.0003867188278640475
906,YGR038W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
907,YGR041W,3,0,0.0,0.0011914217633042098,0.0,0.0003867370759671351
908,YGR043C,5,0,0.0,0.005100485804532944,0.0,0.00039376161208746466
909,YGR044C,0,3,0.0,0.0,0.0011914217633042098,0.0003802805224107413
910,YGR046W,2,0,0.0,0.0048575114665736175,0.0,0.00038197046934929156
911,YGR048W,3,0,0.0,0.006266311131283331,0.0,0.00038544750204059353
912,YGR049W,2,0,0.0,0.003429997892723412,0.0,0.0003872878612428522
913,YGR054W,2,0,0.0,0.005013048905026666,0.0,0.0003840912524549378
914,YGR055W,6,0,0.0,0.005130313206898634,0.0,0.0004295263668578089
915,YGR060W,11,0,0.0,0.007204818222186087,0.0,0.0004048345096068068
916,YGR061C,4,0,0.0,0.005198931330782006,0.0,0.0004037301956058344
917,YGR065C,1,0,0.0,0.004829594734007103,0.0,0.0003808133825384959
918,YGR067C,6,0,0.0,0.006486629600211808,0.0,0.00040896915667903907
919,YGR074W,1,0,0.0,0.0005957108816521049,0.0,0.0003806353683420605
920,YGR077C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
921,YGR078C,3,0,0.0,0.0060982247614132555,0.0,0.00039282415784480884
922,YGR079W,3,0,0.0,0.005130313206898634,0.0,0.00038566155478515497
923,YGR080W,2,0,0.0,0.005155518305013717,0.0,0.00038120624142045316
924,YGR082W,4,0,0.0,0.005252184273232724,0.0,0.00038189390913585797
925,YGR084C,2,0,0.0,0.0008935663224781574,0.0,0.0003834970488920738
926,YGR085C,5,0,0.0,0.005480083627765148,0.0,0.00038834936475713006
927,YGR086C,18,0,0.0,0.008551513216987225,0.0,0.0004053209668222135
928,YGR088W,11,0,0.0,0.007570716069524647,0.0,0.00040457029402594
929,YGR094W,9,0,0.0,0.006035028805260353,0.0,0.0003895141336251859
930,YGR102C,1,0,0.0,0.0003971405877680699,0.0,0.0003806263199761499
931,YGR103W,10,0,0.0,0.00697947749178885,0.0,0.0004272524124084784
932,YGR105W,2,0,0.0,0.0049845656726117404,0.0,0.0003813490610543966
933,YGR106C,5,0,0.0,0.005124082217788024,0.0,0.00038317050533290086
934,YGR108W,13,0,0.0,0.008260524225575853,0.0,0.0004018872460532279
935,YGR110W,4,0,0.0,0.00544896620111594,0.0,0.0003906737299009604
936,YGR111W,3,0,0.0,0.004885752812309511,0.0,0.0003813740247894264
937,YGR116W,2,0,0.0,0.0008935663224781574,0.0,0.0003819104322514199
938,YGR118W,5,0,0.0,0.0052974141735063094,0.0,0.00038669316350805905
939,YGR121C,6,0,0.0,0.002432486100079428,0.0,0.00039266261301297453
940,YGR122W,7,0,0.0,0.006224810990498044,0.0,0.00038911189042756565
941,YGR123C,1,0,0.0,0.0003971405877680699,0.0,0.0003832435951271786
942,YGR124W,3,0,0.0,0.0056598939250301055,0.0,0.0003868884658342828
943,YGR125W,8,0,0.0,0.005552427584681433,0.0,0.0004035680157567858
944,YGR128C,1,0,0.0,0.0039268667463422235,0.0,0.0003812051159243288
945,YGR130C,10,0,0.0,0.005814235068482535,0.0,0.0003921870381788337
946,YGR132C,6,0,0.0,0.0054568148293327005,0.0,0.0003848535993853809
947,YGR135W,3,0,0.0,0.006271264803859969,0.0,0.00038356123909432397
948,YGR141W,3,0,0.0,0.0012708498808578236,0.0,0.0003818320469658886
949,YGR142W,5,0,0.0,0.0068284471210271125,0.0,0.00040915871543232153
950,YGR147C,3,0,0.0,0.004885752812309511,0.0,0.0003813520006421927
951,YGR148C,4,0,0.0,0.0015885623510722797,0.0,0.00038409324033672736
952,YGR155W,11,0,0.0,0.00807196316601768,0.0,0.0003978912165556812
953,YGR157W,7,0,0.0,0.005415330607281892,0.0,0.0004728580937016217
954,YGR158C,5,0,0.0,0.005552427584681433,0.0,0.0003847176089329676
955,YGR159C,15,0,0.0,0.00855906439155323,0.0,0.00040223115673155446
956,YGR161C,7,0,0.0,0.007002912364310299,0.0,0.00040769415711576913
957,YGR167W,5,0,0.0,0.006414881555093403,0.0,0.00038255055927329136
958,YGR172C,3,0,0.0,0.004354039046717515,0.0,0.00042032254360317744
959,YGR173W,4,0,0.0,0.0043365493564816735,0.0,0.000393122555054563
960,YGR174C,3,0,0.0,0.006089489012443738,0.0,0.00038180285446001494
961,YGR175C,9,0,0.0,0.0059804700275662296,0.0,0.0004589295791764739
962,YGR178C,6,0,0.0,0.005421609572369263,0.0,0.00038316430021485414
963,YGR180C,12,0,0.0,0.009660176459223322,0.0,0.0004425837497562376
964,YGR181W,3,0,0.0,0.004885752812309511,0.0,0.0003813740247894264
965,YGR183C,7,0,0.0,0.007689175749728009,0.0,0.0004087240268673388
966,YGR185C,2,0,0.0,0.005187342492081703,0.0,0.0003817379760520835
967,YGR186W,3,0,0.0,0.004972482152172993,0.0,0.00038149200188799013
968,YGR187C,2,0,0.0,0.005621659970542194,0.0,0.00038948387983591597
969,YGR189C,18,0,0.0,0.010052789980169986,0.0,0.00042816110185043264
970,YGR191W,3,0,0.0,0.0012708498808578236,0.0,0.00038258611201311794
971,YGR192C,5,0,0.0,0.0068932259162600715,0.0,0.00040546133060934125
972,YGR193C,4,0,0.0,0.005252184273232724,0.0,0.00038189390913585797
973,YGR195W,2,0,0.0,0.004061497955461418,0.0,0.0003845712987786337
974,YGR198W,3,0,0.0,0.005002080260221643,0.0,0.00038298337580074213
975,YGR200C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
976,YGR201C,3,0,0.0,0.004829594734007103,0.0,0.00038266707434167073
977,YGR202C,3,0,0.0,0.00494323225716021,0.0,0.0003844824221900941
978,YGR203W,7,0,0.0,0.006984823772653688,0.0,0.000397735378716036
979,YGR204W,12,0,0.0,0.008828740758844017,0.0,0.00046253742041134767
980,YGR209C,8,0,0.0,0.006777866031241727,0.0,0.0004234458661346995
981,YGR210C,1,0,0.0,0.0003971405877680699,0.0,0.00038115342761639446
982,YGR211W,3,0,0.0,0.005602329891448239,0.0,0.00038293306792080517
983,YGR214W,9,0,0.0,0.0084555755522265,0.0,0.0004161374872910761
984,YGR215W,2,0,0.0,0.00604567973897292,0.0,0.0003814570568946063
985,YGR218W,3,0,0.0,0.005002080260221643,0.0,0.00038501740261430727
986,YGR220C,2,0,0.0,0.004829594734007103,0.0,0.00038101917885810716
987,YGR223C,2,0,0.0,0.0048575114665736175,0.0,0.00038100620307678404
988,YGR229C,1,0,0.0,0.0005957108816521049,0.0,0.0003806353683420605
989,YGR230W,5,0,0.0,0.0053824230248096065,0.0,0.00038887801429138817
990,YGR231C,2,0,0.0,0.0048575114665736175,0.0,0.00038100620307678404
991,YGR232W,4,0,0.0,0.006596116980298244,0.0,0.00038317973463718836
992,YGR233C,5,0,0.0,0.008649722001588563,0.0,0.00043180858130480886
993,YGR234W,17,0,0.0,0.009141262555617254,0.0,0.0005536338568798503
994,YGR235C,3,0,0.0,0.007423474063664692,0.0,0.0003903876296335671
995,YGR240C,5,0,0.0,0.0020424373085215024,0.0,0.00039207512961054964
996,YGR243W,8,0,0.0,0.0075084392374900714,0.0,0.0004090782549269324
997,YGR244C,2,0,0.0,0.00604567973897292,0.0,0.0003814570568946063
998,YGR245C,2,0,0.0,0.0008935663224781574,0.0,0.00038357641691126414
999,YGR246C,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
1000,YGR248W,15,0,0.0,0.008138126798526022,0.0,0.0004166121377004268
1001,YGR249W,0,27,0.0,0.0,0.010722795869737888,0.0003802805224107413
1002,YGR252W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
1003,YGR253C,6,0,0.0,0.006398684714808624,0.0,0.00039119411193796306
1004,YGR254W,11,0,0.0,0.008096854165162346,0.0,0.000423586900229297
1005,YGR255C,4,0,0.0,0.005160491519880391,0.0,0.0003850025989107256
1006,YGR256W,7,0,0.0,0.006678919081880534,0.0,0.00043594481956323175
1007,YGR260W,6,0,0.0,0.004399095741430928,0.0,0.0004876725541755091
1008,YGR262C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
1009,YGR264C,8,0,0.0,0.005744184043561059,0.0,0.00039519161372904266
1010,YGR267C,2,0,0.0,0.00494323225716021,0.0,0.0003811462043225815
1011,YGR279C,14,0,0.0,0.009812391715322194,0.0,0.0004282905887498765
1012,YGR280C,6,0,0.0,0.005000065105014389,0.0,0.0004007513167208316
1013,YGR282C,10,0,0.0,0.007818836651243322,0.0,0.0004071776830019148
1014,YGR284C,4,0,0.0,0.004972482152172993,0.0,0.00038281667757734787
1015,YGR285C,9,0,0.0,0.007409339324031155,0.0,0.0003913247042974734
1016,YGR286C,3,0,0.0,0.0011914217633042098,0.0,0.00038560660076973835
1017,YGR295C,5,0,0.0,0.007487032960003411,0.0,0.00040767337439992366
1018,YHL001W,10,0,0.0,0.0067958070314786175,0.0,0.00040525872753497777
1019,YHL002W,1,0,0.0,0.0003971405877680699,0.0,0.00038115342761639446
1020,YHL003C,3,0,0.0,0.004972482152172993,0.0,0.0003815010502539007
1021,YHL004W,5,0,0.0,0.004721064515265371,0.0,0.00038862509542725055
1022,YHL008C,2,0,0.0,0.0007942811755361397,0.0,0.0003824505156729875
1024,YHL011C,6,0,0.0,0.004378047436448006,0.0,0.0003836523080979631
1025,YHL013C,1,0,0.0,0.003837212254416602,0.0,0.0003841295463680688
1026,YHL020C,2,4,0.0,0.003963912659043565,0.0015885623510722795,0.00038646079317113374
1027,YHL021C,9,0,0.0,0.004606447107396791,0.0,0.00041632477976243207
1028,YHL025W,3,0,0.0,0.004138129992356917,0.0,0.00038430846813503896
1029,YHL027W,7,25,0.0006718121506661895,0.0060924976532601635,0.19961735398181224,0.000399863376801683
1030,YHL031C,1,0,0.0,0.004042781375021504,0.0,0.00038369839357298055
1031,YHL032C,5,0,0.0,0.006596116980298244,0.0,0.0003906224245186697
1032,YHL033C,8,0,0.0,0.005642216279474176,0.0,0.0003923024086163645
1033,YHL034C,6,0,0.0,0.0062838700596213595,0.0,0.00039926803734862494
1034,YHL036W,6,0,0.0,0.007068390102472957,0.0,0.0004571179688629736
1035,YHL048W,5,0,0.0,0.004295830583181376,0.0,0.0004677579406044383
1036,YHR001W,2,0,0.0,0.0048575114665736175,0.0,0.00038100620307678404
1037,YHR006W,3,0,0.0,0.004972482152172993,0.0,0.00038149200188799013
1038,YHR007C,14,0,0.0,0.009664493856523534,0.0,0.00043850376217457115
1039,YHR008C,9,0,0.0,0.007307386814932486,0.0,0.0003960632893656808
1040,YHR009C,4,0,0.0,0.004914324466182666,0.0,0.00038222490584784586
1041,YHR010W,6,0,0.0,0.0023106361470142246,0.0,0.0003939190611651538
1042,YHR012W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
1043,YHR013C,1,0,0.0,0.0003971405877680699,0.0,0.00038232466751258727
1044,YHR018C,6,0,0.0,0.005791214646947045,0.0,0.0004235054020708739
1045,YHR019C,7,0,0.0,0.005609026771947857,0.0,0.0003885827484482071
1046,YHR020W,6,0,0.0,0.005446499489390673,0.0,0.0003878086083107161
1047,YHR021C,5,0,0.0,0.0051695588373877575,0.0,0.00038565216342822543
1048,YHR024C,2,0,0.0,0.00494323225716021,0.0,0.0003811462043225815
1049,YHR025W,2,0,0.0,0.005284840713130521,0.0,0.00038423125370073524
1050,YHR026W,5,0,0.0,0.004238084823090176,0.0,0.0003856564523673815
1051,YHR027C,2,0,0.0,0.0048575114665736175,0.0,0.00038100620307678404
1052,YHR028C,3,0,0.0,0.005639929420921046,0.0,0.0003948077287847947
1053,YHR029C,3,0,0.0,0.006414881555093403,0.0,0.0003955313415223933
1054,YHR030C,12,0,0.0,0.007880450836620957,0.0,0.00040081491763492387
1055,YHR033W,11,0,0.0,0.00855906439155323,0.0,0.0004282446677733487
1056,YHR037W,3,0,0.0,0.005013048905026666,0.0,0.0004025508405975516
1057,YHR039C,2,0,0.0,0.0008935663224781574,0.0,0.00038284075747821764
