"ORF","MEAN","MEDIAN","STD","IQR","STD.MeanNormalized","STD.MedianNormalized","IQR.MedianNormalized","FractionOutliers"
"YDR232W",52.2369230769231,49,19.0985407458982,20,0.365613815304053,0.389766137671392,0.408163265306122,0.0384615384615385
"YJL166W",54.8872403560831,53,13.363665797486,15,0.243474908025777,0.252144637688416,0.283018867924528,0.0415430267062315
"YHR190W",139.070074196208,129,42.8877097384746,40,0.308389205847164,0.332462866189726,0.310077519379845,0.0807914262159934
"YHR051W",61.1479289940828,57,23.9996667189245,27,0.392485356638112,0.421046784542536,0.473684210526316,0.0394477317554241
"YHL004W",42.5525494276795,40,12.4998998435113,12,0.293752078585929,0.312497496087783,0.3,0.0478668054110302
"YPR163C",590.441774491682,593,101.534681320815,105,0.171963918725478,0.171222059562926,0.177065767284992,0.0277264325323475
"YNL281W",233.953545232274,242,66.1966541792985,50,0.282947856650674,0.273539893302886,0.206611570247934,0.0741646291768541
"YCR009C",238.485256950295,212,83.3750769130087,144.5,0.34960264621467,0.393278664684003,0.681603773584906,0
"YPL208W",42.831221719457,42,6.65471393903545,8,0.155370630859507,0.158445569977034,0.19047619047619,0.0244343891402715
"YPL084W",56.6798179059181,53,13.6083651179191,12.5,0.240091899033751,0.256761605998473,0.235849056603774,0.0986342943854325
"YGR037C",654.878516624041,559,281.064711243926,155.75,0.429186030857816,0.502799125659975,0.278622540250447,0.147058823529412
"YPL262W",149.67206132879,135,56.3148706631773,43,0.376255061654214,0.41714719009761,0.318518518518519,0.112436115843271
"YNL313C",129.747692307692,124,32.5757295140424,25,0.25106981815746,0.262707496080987,0.201612903225806,0.0784615384615385
"YGL221C",165.964338781575,166,29.7858213745481,32,0.179471214076592,0.17943265888282,0.192771084337349,0.0282317979197623
"YHR104W",212.087804878049,196,73.5588987604946,64.5,0.346832288649464,0.375300503880075,0.329081632653061,0.0853658536585366
"YFR044C",356.65197740113,349,76.3012368396306,81,0.213937512405305,0.218628185786907,0.232091690544413,0.0259887005649717
"YCR053W",701.978062157221,567,272.527290486612,458.5,0.388227645817191,0.480647778636,0.808641975308642,0
"YNL104C",168.133470225873,152,68.948097680322,78.5,0.410079549227743,0.453605905791592,0.516447368421053,0.0390143737166324
"YJL197W",36.0961968680089,36,5.41689425328671,6,0.150068282071222,0.15046928481352,0.166666666666667,0.0335570469798658
"YPL091W",224.534632034632,203,76.4798322541398,52,0.340614859993373,0.37674794213862,0.25615763546798,0.142857142857143
"YDR454C",881.819889502762,704,348.355576977102,590,0.395041641863546,0.494823262751566,0.838068181818182,0
"YGL016W",60.1318681318681,59,12.412851122283,11,0.206427165959019,0.210387307157339,0.186440677966102,0.0728021978021978
"YER067W",56.1889250814332,41,48.1012065978318,25.75,0.856062053654166,1.17320016092273,0.628048780487805,0.104234527687296
"YNL306W",41.4303079416532,39,11.3279114869471,12,0.273420885572475,0.29045926889608,0.307692307692308,0.0421393841166937
"YLR292C",95.8734693877551,95,16.8707715522983,23,0.175969135779007,0.177587068971561,0.242105263157895,0.0108843537414966
"YKL085W",100.816074188563,82,65.4545799180024,63,0.64924745825332,0.798226584365883,0.768292682926829,0.0525502318392581
"YDL015C",185.432309442548,183,32.9938511979121,46,0.177929354906376,0.18029426884105,0.251366120218579,0.0068259385665529
"YIL094C",312.166002656043,283,251.501274926097,306,0.805665167847286,0.888697084544512,1.08127208480565,0.0278884462151394
"YMR296C",90.1842105263158,86,22.9777356780501,24,0.254786680993844,0.267182973000582,0.27906976744186,0.0411899313501144
"YKL016C",70.448275862069,66,28.1936183689591,30,0.400203099706223,0.427176035893319,0.454545454545455,0.0344827586206897
"YKL154W",105.584255842558,94,34.6105261486898,38,0.327800067088593,0.36819708668819,0.404255319148936,0.0578105781057811
"YHR042W",155.466921119593,138,54.3591458614709,83,0.349650880521749,0.39390685406863,0.601449275362319,0.00254452926208651
"YJR131W",40.155,39,8.71996012075242,9,0.217157517637963,0.223588721044934,0.230769230769231,0.0533333333333333
"YPL135W",70.1800433839479,63,31.8535279861809,29,0.453882990808562,0.505611555336205,0.46031746031746,0.0563991323210412
"YLR378C",226.577249575552,222,49.7323744996625,61,0.219494122171694,0.224019704953435,0.274774774774775,0.0254668930390492
"YDL128W",86.7923913043478,85,33.9462762318628,26,0.391120416452477,0.399367955668974,0.305882352941176,0.0858695652173913
"YLR066W",96.8954056695992,93,23.3150340032782,24,0.240620634612744,0.25069929035783,0.258064516129032,0.0449657869012708
"YAL023C",139.085062240664,131,55.3112815230088,46.25,0.397679525262761,0.422223523076403,0.353053435114504,0.134854771784232
"YOR374W",118.840059790732,97,84.1441759416931,72,0.708045553745631,0.867465731357661,0.742268041237113,0.0568011958146487
"YDR462W",36.086118251928,34,8.81069536061753,9,0.244157470723435,0.259138098841692,0.264705882352941,0.0372750642673522
"YNL232W",65.9614583333333,62,15.9802267664161,20,0.242266122826769,0.257745593006712,0.32258064516129,0.025
"YCL050C",127.573280159521,105,50.811983317039,71.5,0.398296439924585,0.483923650638467,0.680952380952381,0.0139581256231306
"YBR247C",97.1752232142857,94,28.6327836862939,32,0.294651071942015,0.304604081769084,0.340425531914894,0.0412946428571429
"YOR095C",168.09063670412,155,50.6724498729935,44.5,0.30145908699358,0.326919031438668,0.287096774193548,0.09812734082397
"YGR095C",48.9145394006659,48,9.84876865026798,10,0.201346445677334,0.205182680213916,0.208333333333333,0.0532741398446171
"YDL144C",83.6065162907268,80,20.9984299501296,15,0.251157814985512,0.26248037437662,0.1875,0.0964912280701754
"YDL111C",50.6820156385752,49,12.6316929817757,13,0.249234226828214,0.257789652689301,0.26530612244898,0.0616854908774978
"YLR022C",81.1690294438386,81,12.2861977640782,13,0.151365586705445,0.151681453877509,0.160493827160494,0.0458015267175573
"YHR069C",46.6231884057971,46,13.1017872680135,13,0.281014398972002,0.284821462348119,0.282608695652174,0.0693581780538302
"YER156C",198.824352694192,178,63.0620215834764,46,0.317174534854244,0.35428102013189,0.258426966292135,0.143456962911127
"YDR487C",296.040677966102,257,118.580129921541,197,0.400553500742621,0.461401283741404,0.766536964980545,0.00112994350282486
"YKL183W",45.5184713375796,44,9.28612513964733,9,0.204007842679479,0.211048298628348,0.204545454545455,0.0585987261146497
"YKL067W",234.532810271041,226,61.3605031141201,61.75,0.261628652482388,0.271506650947434,0.273230088495575,0.029243937232525
"YML022W",450.950092421442,436,122.044415357957,98,0.27063840857116,0.279918383848525,0.224770642201835,0.0831792975970425
"YDR044W",97.4046553267681,88,33.4473466246526,26,0.343385503623468,0.380083484371052,0.295454545454545,0.101163831692032
"YER089C",207.073786407767,183,71.9726114698021,45.5,0.347569881820167,0.393292958851377,0.248633879781421,0.194174757281553
"YDR098C",265.927203065134,222,109.601923570489,99,0.412150100881721,0.493702358425626,0.445945945945946,0.111111111111111
"YML058W",527.639130434783,409,336.526056496027,430.75,0.637795866691548,0.822802094122316,1.05317848410758,0.00652173913043478
"YMR038C",141.845257903494,135,38.6094247774,31,0.272193976365909,0.285995739091852,0.22962962962963,0.0698835274542429
"YBR244W",191.480541455161,163,98.8293643852427,119,0.516132676637462,0.606315118927869,0.730061349693252,0.0355329949238579
"YMR083W",192.147272727273,167,106.318448558701,121.5,0.553317499903347,0.636637416519169,0.727544910179641,0.0427272727272727
"YNL181W",68.1518151815181,70,16.9887579278346,26,0.249278142960478,0.242696541826208,0.371428571428571,0.0044004400440044
"YNL071W",133.465336134454,119,66.3112570682937,73,0.496842543456312,0.557237454355409,0.613445378151261,0.0388655462184874
"YJR010C-A",94.0418410041841,97,28.9577023642227,51,0.307923601399236,0.298533014064152,0.525773195876289,0
"YDL174C",34.4001292824822,33,8.89435333954542,9,0.258555811418847,0.269525858774104,0.272727272727273,0.0452488687782805
"YJL192C",97.343105320304,90,29.9821972307115,27,0.308005350066203,0.333135524785684,0.3,0.10314875135722
"YBR287W",33.8009383378016,33,5.75371333083648,7,0.170223479399735,0.174354949419287,0.212121212121212,0.0294906166219839
"YMR149W",129.506995336442,125,33.6913953065068,32,0.260151161865666,0.269531162452055,0.256,0.0592938041305796
"YMR108W",210.552141527002,176,130.505239367618,133.75,0.619823851807662,0.741507041861467,0.759943181818182,0.0456238361266294
"YKL029C",94.0664760543245,82,49.8030370755701,46,0.529445123965399,0.607354110677684,0.560975609756098,0.0636168691922802
"YCL052C",37.5779109589041,36,7.71886648614731,7,0.205409675236838,0.214412957948536,0.194444444444444,0.0702054794520548
"YBL022C",37.6628440366973,35,11.920559676159,13,0.316507156616853,0.34058741931883,0.371428571428571,0.0481651376146789
"YGL167C",83.841059602649,77,28.9457309641823,17,0.345245290331084,0.375918583950419,0.220779220779221,0.100662251655629
"YBR263W",97.2857142857143,84,56.07747773765,48.5,0.576420476011086,0.667589020686309,0.577380952380952,0.0690208667736758
"YDL212W",171.2679528403,170,35.6506133535244,45.75,0.208156942161661,0.209709490314849,0.269117647058824,0.0160771704180064
"YHR037W",40.8219584569733,37,14.6702555108321,13.75,0.359371673122805,0.396493392184652,0.371621621621622,0.056379821958457
"YBR171W",125.603773584906,121,31.1439499097697,37,0.247953934988402,0.25738801578322,0.305785123966942,0.0335429769392034
"YOR108W",50.1246006389776,46,18.148643195574,17,0.362070579400515,0.394535721642914,0.369565217391304,0.0575079872204473
"YDR337W",59.0723830734967,54,23.7356374479719,29,0.401805991446806,0.439548841629108,0.537037037037037,0.0356347438752784
"YLL018C-A",42.957671957672,43,5.34147027750595,6,0.124342638557535,0.124220239011766,0.13953488372093,0.0255731922398589
"YBR249C",572.259,590,271.799994768499,332.25,0.474959755580077,0.460677957234744,0.563135593220339,0.004
"YBR149W",201.837376460018,180,80.5556890194517,67,0.399111851493021,0.447531605663621,0.372222222222222,0.0790655884995508
"YNL010W",580.345542501728,505,209.805988277211,125.5,0.361519082877399,0.415457402529131,0.248514851485149,0.199032480995162
"YEL047C",137.394136807818,121,61.2108280859475,40.25,0.445512665300756,0.505874612280558,0.332644628099174,0.125407166123779
"YGL011C",207.839929639402,199,51.4191460477198,39,0.247397822626918,0.258387668581506,0.195979899497487,0.0773966578715919
"YMR278W",63.8479221927498,57,20.0956527376752,25,0.314742470036983,0.352555311187284,0.43859649122807,0.0203359858532272
"YBL071W-A",136.847494553377,119,51.2374531731862,36,0.374412796817418,0.43056683338812,0.302521008403361,0.202614379084967
"YDR035W",94.0979147778785,88,28.2213738040259,29.5,0.299914975487432,0.320697429591204,0.335227272727273,0.0380779691749773
"YML021C",35.3990351481737,34,8.15986640565114,10,0.230510983463122,0.239996070754445,0.294117647058824,0.0213645761543763
"YBR111C",171.367307692308,151,67.4909754863016,57,0.39383810363341,0.446960102558289,0.377483443708609,0.114102564102564
"YGR040W",34.2348484848485,33,7.84021457147599,9,0.229012684982259,0.237582259741697,0.272727272727273,0.0303030303030303
"YNL141W",303.643847487002,248.5,140.576167331489,160.75,0.462963990526785,0.565698862500961,0.646881287726358,0.035528596187175
"YFR050C",280.939313984169,249,89.6992126843922,152.75,0.319283233849738,0.36023780194535,0.613453815261044,0
"YMR099C",317.871740662438,292,107.723319574985,77,0.338889261909509,0.368915477996523,0.263698630136986,0.106412966878083
"YMR027W",147.301147227533,141,39.0432239754292,29,0.265057161538055,0.276902297698079,0.205673758865248,0.0717017208413002
"YMR314W",207.024193548387,201,46.9158087774469,39,0.226619932546586,0.233411983967397,0.194029850746269,0.0612903225806452
"YDR330W",45.8185595567867,44,10.000640153015,12,0.218266140397111,0.227287276204886,0.272727272727273,0.0277008310249307
"YLR295C",62.4924379915306,58,24.5565409180796,26,0.392952198814962,0.423388636518613,0.448275862068966,0.0369026013309135
"YEL001C",325.528702640643,334,117.423640518403,166,0.360716703522235,0.351567785983241,0.497005988023952,0.00287026406429392
"YPL227C",60.2565528196982,55,16.2379008017577,18,0.269479418285765,0.295234560031959,0.327272727272727,0.0508339952343129
"YML110C",50.4400564174894,45,23.8278850300945,20,0.472400047154437,0.529508556224322,0.444444444444444,0.0578279266572638
"YLR350W",73.4492574257426,67,26.6493109464627,19,0.362826145293644,0.397750909648697,0.283582089552239,0.0891089108910891
"YNR026C",41.8974358974359,42,6.41214717075626,8,0.153043904320376,0.152670170732292,0.19047619047619,0.0178062678062678
"YBL045C",62.4067796610169,55,27.8780774013425,26,0.446715525985662,0.506874134569864,0.472727272727273,0.0515254237288136
"YJL002C",151.658144631118,137,54.2262426197902,47,0.357555756413124,0.395811989925476,0.343065693430657,0.110299488677867
"YER072W",86.29186228482,84,18.9182417544259,19,0.21923552526869,0.225217163743166,0.226190476190476,0.0328638497652582
"YDR322W",39.5714285714286,36,13.8082398474508,13,0.348944689285761,0.383562217984745,0.361111111111111,0.0509691313711414
"YIL043C",124.975609756098,110,46.466022511318,44,0.371800726573778,0.422418386466527,0.4,0.0930680359435173
"YOR285W",458.566905005107,374,190.484879002377,301,0.415391684230365,0.509317858295126,0.804812834224599,0.00306435137895812
"YOR150W",34.0951882845188,32,9.42394954308913,10,0.276401158557853,0.294498423221535,0.3125,0.0366108786610879
"YOR317W",263.888558692422,256,80.0776077273399,105,0.303452366878381,0.312803155184922,0.41015625,0.0215453194650817
"YLR203C",38.8121693121693,36,11.580603104674,12,0.298375569052332,0.321683419574277,0.333333333333333,0.0462962962962963
"YHR098C",75.232995658466,73,15.682053238229,17,0.208446481506871,0.214822647099027,0.232876712328767,0.0492040520984081
"YPL125W",45.4694280078895,44,11.1568973999732,15,0.245371404233133,0.253565849999391,0.340909090909091,0.00788954635108481
"YHR049W",326.085091899251,331,143.310466796396,245,0.439487944578202,0.432962135336544,0.740181268882175,0.00136147038801906
"YAL016W",294.689170182841,255,95.198154810136,145,0.323045990292314,0.373326097294651,0.568627450980392,0.00210970464135021
"YER134C",79.682784272051,80,13.0337480040744,16,0.163570438999407,0.16292185005093,0.2,0.0212539851222104
"YJR132W",65.868792152054,62,18.3534474038992,16,0.278636465073344,0.29602334522418,0.258064516129032,0.0913549969343961
"YDL103C",96.570938215103,97,14.1554499135864,17,0.146580846942343,0.145932473335943,0.175257731958763,0.0188787185354691
"YOR209C",201.636363636364,187,61.4543047478211,37,0.304777886486038,0.328632645710273,0.197860962566845,0.107503607503608
"YER003C",262.975124378109,255.5,66.3739805379711,60.25,0.252396422265924,0.259780745745484,0.235812133072407,0.041044776119403
"YKL117W",541.594581280788,533,117.788730309283,98,0.217485060560854,0.220991989323232,0.183864915572233,0.0403940886699507
"YDR158W",490.384657534247,487,97.0347083929289,119,0.197874682460171,0.199249914564536,0.24435318275154,0.0180821917808219
"YBL056W",160.73955613577,157,31.6453143386796,26,0.196873222120572,0.201562511711335,0.165605095541401,0.0489556135770235
"YDR395W",163.826219512195,150,51.4248274102994,37,0.313898639445021,0.34283218273533,0.246666666666667,0.135670731707317
"YOR157C",201.79180887372,204,37.9487963014638,47.25,0.18805915122755,0.186023511281685,0.231617647058824,0.0166382252559727
"YBR170C",56.4802458296752,55,11.3485405304603,10.5,0.200929375638406,0.206337100553824,0.190909090909091,0.0605794556628622
"YDR054C",94.0406562054208,90,22.5233114641726,16,0.239506106964769,0.250259016268584,0.177777777777778,0.0991440798858773
"YLR438C-A",239.460490463215,231,93.0614339188471,45,0.388629597053059,0.40286335029804,0.194805194805195,0.196185286103542
"YGL201C",54.6695804195804,52,16.1722639204909,25,0.295818328883656,0.311005075394056,0.480769230769231,0
"YEL037C",174.400177462289,171,39.9231557603537,35,0.228916944588467,0.233468747136571,0.204678362573099,0.0789707187222715
"YLR163C",47.7136524822695,44,18.9331826037371,16,0.396808494398385,0.430299604630389,0.363636363636364,0.0611702127659574
"YLR074C",49.9318584070796,46,17.8855665987252,15,0.358199497661583,0.388816665189679,0.326086956521739,0.052212389380531
"YJR073C",541.733403582719,550,173.814245479324,244,0.320848307174369,0.316025900871499,0.443636363636364,0.00316122233930453
"YDL202W",37.5004009623095,35,13.7612568775652,16,0.36696292638034,0.393178767930435,0.457142857142857,0.0256615878107458
"YGL054C",196.129955947137,190,46.3665081130616,48.25,0.236407069430837,0.24403425322664,0.253947368421053,0.0352422907488987
"YDR245W",43.0046019328118,49,18.6150292997094,34,0.432861332580001,0.379898557136926,0.693877551020408,0.00092038656235619
"YBR084W",64.4981384959047,56,33.5288845529316,34,0.519842670421574,0.59873008130235,0.607142857142857,0.0461653015636634
"YGL038C",48.03893996755,46,12.6938474956842,14,0.264240790997029,0.275953206427918,0.304347826086957,0.0411032990805841
"YDR148C",65.515306122449,56,34.3428592781714,30.25,0.524195967488637,0.61326534425306,0.540178571428571,0.0617913832199547
"YJR075W",68.7061923583663,64,20.1343045252568,18,0.293049342921491,0.314598508207137,0.28125,0.077733860342556
"YGL068W",83.0557894736842,73,39.5562409908322,36,0.476261091990046,0.541866314942907,0.493150684931507,0.0578947368421053
"YBR015C",59.1173520561685,57,13.9215122678798,14,0.235489442332476,0.244237057331224,0.245614035087719,0.0541624874623872
"YBR080C",125.800154320988,121,33.520710361539,34,0.266460009866193,0.277030664144951,0.28099173553719,0.0570987654320988
"YDL145C",284.004691689008,274,90.3426704278716,144.25,0.318102739396992,0.329717775284203,0.526459854014598,0.00134048257372654
"YDR238C",189.011189634865,187,35.3340551756284,45,0.186941605118128,0.18895216671459,0.240641711229947,0.0129564193168433
"YKR066C",121.976070528967,109,49.6236090912727,57.75,0.406830691266513,0.455262468727272,0.529816513761468,0.0403022670025189
"YHR024C",46.7805724197745,43,16.9453647387828,19,0.362230812114216,0.394078249739136,0.441860465116279,0.0329575021682567
"YDR189W",96.8535211267606,93,28.0638192251585,21,0.289755280950797,0.301761497044715,0.225806451612903,0.140845070422535
"YGR132C",76.4446064139942,74,22.898041067641,26,0.299537693262938,0.309432987400554,0.351351351351351,0.0291545189504373
"YNL044W",273.650623885918,251.5,83.1371889687121,67.75,0.303807781572503,0.330565363692692,0.269383697813121,0.10873440285205
"YDR529C",72.5572450805009,62,41.6325942775619,37,0.573789622681668,0.671493456089708,0.596774193548387,0.054561717352415
"YPL246C",194.828814872192,182,69.0696938672814,108.5,0.354514777049746,0.37950381245759,0.596153846153846,0.00232378001549187
"YMR145C",81.6128246753247,70,44.3560140777558,50.25,0.543493185712106,0.63365734396794,0.717857142857143,0.038961038961039
"YIL044C",113.079005120702,117,23.3801649651407,27,0.206759556649657,0.199830469787527,0.230769230769231,0.0160936356986101
"YHL017W",50.7404169468729,50,10.2356422417258,12,0.201725623430388,0.204712844834515,0.24,0.0228648285137861
"YGR235C",49.7861873226112,44,20.1609451798377,20,0.404950574929471,0.458203299541767,0.454545454545455,0.054872280037843
"YGL206C",215.81520223152,201,66.5818629369161,66,0.308513312539906,0.331253049437394,0.328358208955224,0.0634588563458856
"YHL021C",44.9465811965812,38,26.1786040724672,19,0.582438160490356,0.688910633485979,0.5,0.0705128205128205
"YKL114C",59.9717314487633,52,26.7967609489114,27,0.446823199890521,0.515322325940604,0.519230769230769,0.0583038869257951
"YNL231C",148.723146747353,149,25.0884683226745,26,0.168692425297417,0.168378982031373,0.174496644295302,0.0408472012102874
"YOR046C",217.444504310345,210,53.5122843238326,41,0.246096283249623,0.25482040154206,0.195238095238095,0.068426724137931
"YJR042W",53.7518028846154,51,15.8141737234048,19,0.294207317238303,0.310081837713819,0.372549019607843,0.0270432692307692
"YKR082W",70.1187301587302,65,21.6999405292037,27,0.309474237198546,0.333845238910826,0.415384615384615,0.0196825396825397
"YJL061W",63.7193548387097,64,15.2829734683338,21,0.2398482142046,0.238796460442715,0.328125,0.0032258064516129
"YML129C",36.4737254901961,36,6.30478312632196,7,0.172858216197757,0.175132864620055,0.194444444444444,0.0392156862745098
"YFR002W",46.9582392776524,43,18.0020543351636,17,0.383363060712775,0.418652426399155,0.395348837209302,0.0530474040632054
"YNL158W",34.0207972270364,33,6.61250793337,7,0.194366636655858,0.200379028283939,0.212121212121212,0.0450606585788562
"YML103C",49.5933014354067,48,11.3645159786135,11,0.229154253693219,0.236760749554447,0.229166666666667,0.0542264752791069
"YDR120C",49.1570796460177,46,19.2350683362618,18,0.391298028173651,0.418153659483953,0.391304347826087,0.0508849557522124
"YDR174W",42.7250409165303,41,11.376983298473,12,0.266283730908523,0.277487397523731,0.292682926829268,0.0409165302782324
"YCR057C",39.8147590361446,39,8.25701542402507,8,0.207385794210865,0.211718344205771,0.205128205128205,0.0316265060240964
"YLR055C",35.1962134251291,35,6.31741321864106,6,0.179491274880457,0.180497520532602,0.171428571428571,0.0740103270223752
"YLR197W",118.945812807882,105,61.3216446158494,67,0.515542692662032,0.58401566300809,0.638095238095238,0.0394088669950739
"YMR125W",42.5503448275862,41,11.6988815405926,11,0.274942108882935,0.285338574160796,0.268292682926829,0.0496551724137931
"YDL005C",32.3457556935818,32,5.47576077458281,6,0.169288385977309,0.171117524205713,0.1875,0.0341614906832298
"YHR196W",66.4470899470899,59,23.9283943829406,16,0.360111998915138,0.405566006490518,0.271186440677966,0.149470899470899
"YDR324C",36.3754578754579,35,9.17035822492511,9,0.252102894658331,0.26201023499786,0.257142857142857,0.0549450549450549
"YOR340C",46.6509240246407,42,18.18722118897,17,0.389857683834165,0.433029075927858,0.404761904761905,0.0410677618069815
"YKL014C",32.2956097560976,32,5.74553412204305,7,0.177904494308495,0.179547941313845,0.21875,0.015609756097561
"YIL021W",62.7357723577236,59,18.3668755317442,15,0.292765591965857,0.311302975114309,0.254237288135593,0.0934959349593496
"YDR001C",69.2257495590829,66,17.9236935132028,17,0.258916568290897,0.271571113836407,0.257575757575758,0.0485008818342152
"YGL062W",218.161189358372,200,81.168874594711,75,0.372059186299059,0.405844372973555,0.375,0.0704225352112676
"YOL056W",55.877667140825,52,13.7753381856259,12,0.24652672329553,0.264910349723575,0.230769230769231,0.109530583214794
"YOR347C",40.700296735905,40,8.37684666745925,10,0.205817827860438,0.209421166686481,0.25,0.0222551928783383
"YHR188C",46.8115079365079,46,6.79157079801937,9,0.145083358716643,0.147642843435204,0.195652173913043,0.00595238095238095
"YJL068C",110.494905385735,103,34.4600527625502,27,0.311870059911368,0.334563619053885,0.262135922330097,0.0625909752547307
"YML097C",43.3588785046729,41,9.55121053525082,11,0.220282693294788,0.232956354518313,0.268292682926829,0.0289719626168224
"YLR426W",37.3009367681499,35,8.76190593446642,12,0.234897745033255,0.250340169556183,0.342857142857143,0.00585480093676815
"YLL029W",67.2340182648402,61,20.097960841999,11,0.298925474940847,0.329474767901622,0.180327868852459,0.149543378995434
"YJL155C",36.5261538461538,34,9.51991306759193,9,0.260632781313063,0.279997443164468,0.264705882352941,0.0492307692307692
"YER019W",41.8417653390743,39,9.38782108964877,10,0.224364842486268,0.240713361273045,0.256410256410256,0.038751345532831
"YLR309C",47.8502673796791,48,6.44877144952418,8,0.134769810131987,0.13434940519842,0.166666666666667,0.00802139037433155
"YPL196W",39.6678832116788,40,4.74881968295457,6,0.119714471720448,0.118720492073864,0.15,0.0127737226277372
"YNR007C",31.6042857142857,32,3.7285173200738,5,0.117975054199325,0.116516166252306,0.15625,0.01
"YPR010C",92.8838451268358,87,28.667858581982,36,0.308642030730264,0.32951561588485,0.413793103448276,0.0267022696929239
"YMR236W",59.0045454545455,59,8.64780326502202,11,0.146561645351271,0.146572936695289,0.186440677966102,0.0257575757575758
"YGR128C",83.4610717896866,86,23.2108743375615,32,0.27810419684102,0.269893887646064,0.372093023255814,0.00404448938321537
"YDL213C",55.7848101265823,49.5,24.1761967412973,26,0.43338315011629,0.488408014975703,0.525252525252525,0.0455696202531646
"YOR116C",50.8537735849057,51,14.1638192444609,20,0.278520515705938,0.277721945969822,0.392156862745098,0.00471698113207547
"YMR229C",64.8185907046477,54,43.55237517744,35,0.671911788022216,0.806525466248888,0.648148148148148,0.0569715142428786
"YGL207W",120.480867346939,116,31.0715343441694,31,0.257896004804608,0.267858054691116,0.267241379310345,0.0369897959183673
"YHR089C",232.852986217458,224,63.2586700412993,39,0.271667849611441,0.282404776970086,0.174107142857143,0.0811638591117917
"YPL126W",84.2583120204604,78,24.7103533634034,21,0.293269029142228,0.316799402094915,0.269230769230769,0.0933503836317136
"YOL041C",78.814055636896,74,20.8958942025643,17,0.265129031030121,0.282376948683301,0.22972972972973,0.0937042459736457
"YJL069C",40.7569786535304,40,9.97414691319138,13,0.244722431414268,0.249353672829785,0.325,0.013136288998358
"YJL033W",37.8286937901499,37,7.79130905483851,8,0.205962941730419,0.210575920401041,0.216216216216216,0.0449678800856531
"YDR449C",33.0641221374046,32,7.29619175835326,7,0.22066794116089,0.22800599244854,0.21875,0.0412213740458015
"YPR086W",34.6003289473684,34,8.23420358159073,8,0.237980499957559,0.24218245828208,0.235294117647059,0.0345394736842105
"YJR068W",38.43,38,7.4941334874607,8,0.195007376722891,0.197214039143703,0.210526315789474,0.0233333333333333
"YLR222C",58.829128440367,60,11.6456256668726,13,0.197956794119045,0.194093761114543,0.216666666666667,0.0355504587155963
"YBL003C",99.5232358003442,80,71.100353269367,56,0.714409581818692,0.888754415867087,0.7,0.0860585197934595
"YGR080W",72.9864048338369,65,22.8116570445446,29,0.312546659839984,0.350948569916071,0.446153846153846,0.0173716012084592
"YLR206W",67.6754772393539,61,18.3793074371015,22,0.27158001962953,0.301300121919697,0.360655737704918,0.0337738619676946
"YML014W",88.5546218487395,88,13.7924055843124,18,0.155750262339455,0.156731881639914,0.204545454545455,0.0189075630252101
"YLR370C",120.662613981763,112,35.9675801151023,29,0.298083879738744,0.321139108170556,0.258928571428571,0.0851063829787234
"YCR093W",81.1689291101056,71,23.0464223468727,39,0.283931580711263,0.324597497843278,0.549295774647887,0.00150829562594268
"YOR367W",56.8987068965517,55,13.123786725709,11,0.230651757158024,0.2386143041038,0.2,0.0775862068965517
"YJR059W",47.7392923649907,45,10.6371200347014,10,0.222816876994643,0.236380445215588,0.222222222222222,0.068901303538175
"YDR129C",333.248815165877,296,116.299332311512,120,0.348986484028826,0.392903149701053,0.405405405405405,0.0663507109004739
"YDL165W",39.2760180995475,38,17.186839300689,29,0.437591184959939,0.452285244754974,0.763157894736842,0.00150829562594268
"YKL007W",108.326047358834,103,27.5280426867883,24,0.254122100436293,0.267262550357168,0.233009708737864,0.0728597449908925
"YGR185C",484.345211581292,548,321.91042278109,569,0.664630133805011,0.58742777879761,1.03832116788321,0
"YFR021W",53.2664092664093,50,12.0991419937524,16,0.227143938560587,0.241982839875047,0.32,0.0135135135135135
"YHL027W",38.84375,37,10.2232034553211,9,0.263187860474879,0.276302796089759,0.243243243243243,0.0578125
"YLR020C",36.2106382978723,37,5.92168988596721,7,0.163534534720289,0.160045672593708,0.189189189189189,0.025531914893617
"YHR187W",51.3482032218092,51,7.52029140045328,9,0.146456758534818,0.147456694126535,0.176470588235294,0.0285006195786865
"YJL109C",44.362962962963,44,8.20993763419146,9,0.185062878713616,0.18658949168617,0.204545454545455,0.0317460317460317
"YLR367W",103.19235225956,89,62.0215334726419,29.5,0.601028391296277,0.696871162613954,0.331460674157303,0.0776361529548088
"YOL135C",39.5287187039764,40,5.6669082872233,6.5,0.143361800559785,0.141672707180582,0.1625,0.0309278350515464
"YLR002C",35.1632088520055,33,10.368069814747,10,0.294855621919603,0.314183933780211,0.303030303030303,0.0442600276625173
"YLR449W",73.8403869407497,54,57.6648802595346,43,0.780939573160762,1.06786815295434,0.796296296296296,0.0785973397823458
"YNL312W",96.3725490196078,88,34.4803385725133,30,0.357781743071857,0.391822029233105,0.340909090909091,0.0784313725490196
"YER006W",58.3619344773791,52,26.3544953234159,21,0.451569941253932,0.506817217757998,0.403846153846154,0.0764430577223089
"YOR206W",50.8131634819533,44,24.695832984121,22,0.48601250722939,0.561268931457296,0.5,0.0615711252653928
"YPR016C",194.042519685039,163,79.191297477468,104,0.408113116681888,0.485836180843362,0.638036809815951,0.0141732283464567
"YDR087C",40.7356902356902,37,14.9325353761692,13,0.366571311048664,0.403582037193763,0.351351351351351,0.0723905723905724
