Node 1,Node 2,Weight
1131,1252,1
1330,1252,1
1403,1252,1
1422,1252,1
1424,1252,-1
1625,1252,1
1777,1252,1
1787,1252,1
1801,1252,1
2020,1252,1
2168,1252,1
2375,1252,1
1077,1253,1
1330,1253,1
1625,1253,1
1688,1253,1
1787,1253,1
2020,1253,1
273,1254,1
459,1255,1
613,1255,1
667,1255,1
753,1255,1
1077,1255,1
1422,1255,1
1603,1255,1
1625,1255,1
1688,1255,1
1751,1255,1
1787,1255,1
1792,1255,1
2020,1255,1
273,1257,1
273,1258,1
1711,1258,1
2020,1258,1
288,1259,1
1787,1259,1
2020,1259,1
1212,1260,1
1636,1260,1
105,1261,-1
707,1261,-1
826,1261,-1
1131,1261,1
1194,1261,1
1212,1261,1
1330,1261,1
1403,1261,1
1424,1261,-1
1511,1261,1
1711,1261,1
1787,1261,1
1838,1261,-1
1967,1261,1
2168,1261,1
273,1262,1
1077,1262,1
1330,1262,1
1422,1262,1
1424,1262,1
1330,1263,1
1711,1263,1
753,1264,1
273,1265,1
1330,1265,1
288,1266,1
444,1266,1
1330,1266,1
1787,1266,1
2020,1266,1
273,1267,1
775,1267,1
1194,1267,1
1330,1267,1
1422,1267,1
1625,1267,1
1787,1267,1
1424,1268,1
1688,1268,1
273,1269,1
613,1269,1
1077,1269,1
1787,1269,1
1330,1270,1
1422,1270,1
1787,1270,1
2020,1270,1
613,1271,1
1511,1271,1
1787,1271,1
613,1272,1
1330,1272,1
1603,1272,1
1625,1272,-1
1688,1272,1
1787,1272,1
2020,1272,1
1194,1273,1
1330,1273,1
1625,1273,1
1688,1273,1
2020,1273,1
2168,1273,1
1424,1274,1
2020,1274,1
613,1275,1
1330,1275,1
2133,1275,1
1330,1276,1
826,1277,1
1077,1277,1
120,1278,1
1330,1278,1
1625,1278,1
1688,1278,1
2020,1278,1
2133,1278,1
444,1279,-1
613,1279,1
667,1279,1
707,1279,-1
826,1279,1
909,1279,1
1077,1279,-1
1194,1279,1
1403,1279,1
1587,1279,-1
1688,1279,1
1787,1279,1
1793,1279,1
1946,1279,1
2020,1279,1
2133,1279,1
2312,1279,1
2355,1279,1
1330,1280,1
273,1281,1
1330,1281,1
1403,1281,1
1625,1281,1
1787,1281,1
2020,1281,1
2133,1281,1
2485,1281,1
1424,1282,1
1330,1283,1
105,1284,1
120,1284,1
444,1284,-1
613,1284,-1
707,1284,1
775,1284,1
1131,1284,1
1194,1284,1
1396,1284,1
1403,1284,-1
1587,1284,-1
1625,1284,-1
1688,1284,-1
1793,1284,1
2020,1284,1
2226,1284,1
2312,1284,1
2355,1284,1
288,1285,-1
444,1285,1
613,1285,1
707,1285,-1
1194,1285,-1
1403,1285,1
1587,1285,1
1625,1285,1
2020,1285,1
2226,1285,1
2312,1285,1
2355,1285,1
314,1286,1
797,1286,1
1077,1286,1
1787,1286,1
2168,1286,1
1077,1287,1
1177,1287,1
273,1288,1
474,1288,1
808,1288,1
826,1288,1
1403,1288,1
1711,1288,1
1787,1288,1
1838,1288,1
1889,1288,1
273,1289,1
613,1289,1
707,1289,-1
883,1289,1
1256,1289,-1
1330,1289,1
1422,1289,1
1424,1289,1
1625,1289,-1
1688,1289,1
1787,1289,1
1923,1289,1
2020,1289,-1
120,1290,-1
273,1290,1
436,1290,1
1330,1290,1
1422,1290,1
1787,1290,1
2020,1290,1
2133,1290,1
2348,1290,1
1077,1291,1
1330,1291,1
273,1292,1
288,1292,1
444,1292,1
613,1292,-1
667,1292,1
1077,1292,1
1215,1292,1
1246,1292,1
1330,1292,1
1403,1292,1
1587,1292,1
1625,1292,-1
1787,1292,1
2020,1292,1
288,1293,1
707,1293,1
1422,1293,1
1455,1293,1
1424,1294,1
1787,1294,1
1096,1295,1
1194,1295,1
1625,1295,1
1688,1295,1
2020,1295,1
2485,1295,1
1536,1296,1
707,1297,1
1424,1297,1
613,1298,1
1688,1298,1
120,1299,1
1330,1299,1
489,1300,1
1194,1300,1
1213,1300,1
1625,1300,1
1688,1300,1
2020,1300,1
1194,1301,1
1625,1301,1
1688,1301,1
2020,1301,1
2335,1301,1
797,1302,1
826,1302,1
1330,1302,1
1787,1302,1
2020,1302,1
288,1303,1
444,1303,1
1793,1303,1
2016,1303,1
24,1304,1
288,1304,1
396,1304,1
667,1304,1
707,1304,1
1222,1304,1
1330,1304,1
1403,1304,1
1787,1304,1
2016,1304,1
2303,1304,-1
2348,1304,-1
613,1305,1
1787,1305,1
2020,1305,1
273,1306,1
489,1306,1
613,1306,1
667,1306,-1
707,1306,-1
753,1306,1
826,1306,-1
1096,1306,1
1212,1306,1
1330,1306,1
1424,1306,-1
1688,1306,-1
1787,1306,1
2020,1306,-1
2335,1306,1
444,1307,1
1390,1307,1
1587,1307,1
1779,1307,1
1787,1307,1
273,1308,1
288,1308,1
707,1308,1
1077,1308,1
1330,1308,1
2168,1308,1
1330,1309,1
1424,1309,1
273,1310,1
1330,1310,1
42,1311,1
1096,1311,1
1330,1311,1
436,1312,1
613,1312,1
826,1312,1
1077,1312,1
1330,1312,-1
1787,1312,1
2133,1312,1
707,1313,-1
1330,1313,1
1422,1313,-1
1625,1313,-1
1688,1313,-1
1787,1313,1
2016,1313,1
2020,1313,1
2226,1313,1
2303,1313,1
2348,1313,1
489,1314,1
1077,1314,1
1194,1314,1
1330,1314,1
1587,1314,-1
1967,1314,1
273,1315,1
288,1315,1
753,1315,1
1330,1315,1
2129,1315,1
105,1316,1
1330,1316,1
1688,1316,1
1787,1316,1
2020,1316,1
2392,1317,1
613,1318,1
1077,1318,1
1707,1318,1
1787,1318,1
2226,1318,1
2485,1318,1
613,1319,1
120,1320,1
515,1320,1
613,1320,1
1194,1320,1
2020,1320,1
273,1321,1
707,1321,1
1330,1321,1
1834,1321,1
613,1322,1
797,1322,1
1213,1322,1
2523,1322,1
613,1323,1
826,1323,1
1131,1323,1
1422,1323,1
1787,1323,1
826,1324,1
1587,1324,1
48,1325,1
826,1325,1
883,1325,1
1194,1325,-1
1330,1325,1
1403,1325,-1
1422,1325,1
1636,1325,1
1711,1325,1
1787,1325,1
1838,1325,-1
2020,1325,1
2226,1325,1
2309,1325,1
273,1326,1
1077,1326,1
1787,1326,1
826,1327,1
1330,1328,1
273,1329,1
474,1329,1
707,1329,-1
826,1329,1
1330,1329,1
1403,1329,1
1422,1329,-1
1424,1329,1
1787,1329,1
775,1330,1
1424,1331,1
273,1332,1
1330,1332,1
2020,1332,1
105,1333,1
273,1333,1
1330,1333,1
1390,1334,1
1424,1334,1
1625,1334,1
1688,1334,1
2020,1334,1
2020,1335,1
436,1336,1
2020,1336,1
2133,1336,1
1946,1337,1
2020,1337,1
2133,1337,1
273,1338,1
826,1338,1
1330,1338,1
48,1339,-1
273,1339,1
1194,1339,1
1330,1339,1
1390,1339,1
1422,1339,1
1424,1339,1
1625,1339,1
2020,1339,1
2309,1339,1
273,1340,1
613,1340,1
1422,1340,1
2020,1341,1
273,1342,1
1330,1342,1
273,1343,1
1116,1343,1
2020,1343,1
1424,1344,1
273,1345,1
474,1345,1
613,1345,1
826,1345,1
1330,1345,1
1422,1345,1
1424,1345,1
1711,1345,1
1787,1345,1
1838,1345,1
2020,1345,-1
2335,1346,1
273,1347,1
1330,1347,1
1422,1347,1
1627,1347,1
273,1348,1
436,1348,1
1148,1348,1
1330,1348,1
1424,1348,1
1777,1348,1
2020,1348,1
2133,1348,1
854,1349,1
436,1350,1
613,1350,1
1131,1350,1
1625,1350,1
1688,1350,1
1711,1350,1
1787,1350,1
2133,1350,1
613,1351,1
667,1351,1
753,1351,1
1711,1351,1
24,1352,1
120,1352,1
826,1352,1
1330,1352,1
273,1353,1
826,1353,1
1424,1353,1
273,1354,1
288,1354,1
707,1354,1
826,1354,-1
1330,1354,1
1403,1354,1
1422,1354,1
1688,1354,1
1787,1354,1
2020,1354,1
2226,1354,1
273,1355,-1
489,1355,1
883,1355,1
1077,1355,1
1330,1355,1
1422,1355,1
1688,1355,1
1787,1355,1
436,1356,1
707,1356,1
883,1356,1
1177,1356,1
1330,1356,1
1422,1356,1
1625,1356,-1
1688,1356,-1
1711,1356,1
2020,1356,1
2375,1356,1
1194,1357,1
1330,1357,1
1625,1357,1
1688,1357,1
1711,1357,1
2020,1357,1
2226,1357,1
273,1358,1
1330,1358,1
1787,1358,1
1787,1359,1
613,1360,1
273,1361,1
436,1361,1
613,1361,1
1330,1361,1
1422,1361,1
1688,1361,1
1711,1361,1
1787,1361,1
1967,1361,1
2020,1361,1
2133,1361,1
2348,1361,-1
489,1362,1
825,1362,1
1194,1362,1
1424,1362,1
1777,1362,1
1967,1362,1
2303,1362,1
2335,1362,1
489,1363,1
1330,1363,1
1625,1363,1
2020,1363,1
2169,1363,1
2348,1363,1
1330,1364,1
288,1365,1
707,1365,1
2020,1365,1
288,1366,1
707,1366,1
797,1366,1
1625,1366,-1
1688,1366,1
444,1367,-1
489,1367,1
775,1367,1
826,1367,1
1096,1367,1
1148,1367,1
1194,1367,1
1330,1367,1
1587,1367,1
1625,1367,1
1688,1367,1
1787,1367,1
2020,1367,1
2348,1367,1
613,1368,1
667,1368,1
753,1368,1
1215,1368,1
1330,1368,1
1390,1368,1
1625,1368,-1
1707,1368,-1
2020,1368,-1
273,1369,-1
444,1369,1
489,1369,1
613,1369,1
707,1369,-1
826,1369,-1
1194,1369,1
1212,1369,1
1330,1369,1
1383,1369,1
1422,1369,1
1625,1369,1
1688,1369,1
1787,1369,1
1967,1369,1
2020,1369,-1
273,1370,1
1077,1370,1
1330,1370,1
1424,1371,1
1424,1372,1
120,1373,1
1625,1373,1
1688,1373,1
2020,1373,1
2059,1373,1
273,1374,1
288,1374,1
489,1374,1
1096,1374,-1
1222,1374,-1
1787,1374,1
1834,1374,1
1946,1374,1
1996,1374,1
2020,1374,-1
2226,1374,1
2402,1374,-1
444,1375,1
489,1375,1
707,1375,1
826,1375,-1
1131,1375,1
1194,1375,1
1222,1375,1
1403,1375,1
1424,1375,1
1587,1375,1
1688,1375,-1
1787,1375,1
1946,1375,1
2020,1375,-1
2470,1375,1
826,1376,1
1194,1376,1
1424,1376,1
1625,1376,1
1946,1376,1
2016,1376,1
2303,1376,1
2335,1376,1
2348,1376,-1
2392,1376,1
273,1377,1
826,1377,1
273,1378,1
273,1379,1
1787,1379,1
273,1381,1
1403,1381,1
1422,1381,1
1787,1381,-1
2020,1381,1
273,1382,1
613,1382,1
667,1382,1
826,1382,1
1330,1382,1
1711,1382,1
2020,1382,1
613,1384,1
613,1385,1
1077,1385,1
1330,1386,1
1625,1386,-1
1787,1386,1
1077,1387,1
1787,1387,1
273,1388,1
1688,1388,1
2168,1388,1
1330,1389,1
2020,1389,1
1077,1390,1
1116,1390,1
2375,1390,1
2470,1390,1
444,1391,-1
707,1391,1
826,1391,1
1131,1391,1
1194,1391,1
1787,1391,1
1923,1391,1
1996,1391,1
2485,1391,1
273,1393,1
1787,1393,1
2020,1393,1
273,1394,1
1787,1394,1
1793,1394,1
2133,1394,1
613,1395,1
1330,1395,1
1424,1395,1
120,1396,1
183,1396,1
288,1396,-1
613,1396,1
707,1396,1
826,1396,-1
1077,1396,1
1131,1396,1
1330,1396,1
1383,1396,1
1403,1396,1
1422,1396,1
1424,1396,1
1625,1396,1
1688,1396,1
1720,1396,1
1777,1396,1
1787,1396,1
1923,1396,1
2020,1396,1
2375,1396,1
2485,1396,1
1455,1397,1
273,1398,1
1403,1398,1
1625,1398,1
1096,1399,1
1625,1399,1
1688,1399,1
2020,1399,1
1403,1400,1
1787,1400,1
273,1401,1
613,1401,1
667,1401,-1
1096,1401,1
1330,1401,1
1424,1401,1
1787,1401,1
2020,1401,1
258,1402,1
613,1402,1
1787,1402,1
2016,1402,1
2020,1402,1
2226,1402,1
2303,1402,1
2348,1402,1
444,1403,1
489,1403,1
1116,1403,1
1131,1403,1
1390,1403,1
1422,1403,1
1587,1403,1
1777,1403,1
1787,1403,1
1996,1403,1
2020,1403,1
2129,1403,1
1330,1404,1
273,1405,1
826,1405,1
273,1406,1
288,1406,1
613,1406,1
667,1406,-1
707,1406,1
1330,1406,1
1403,1406,1
1422,1406,1
1625,1406,1
1787,1406,1
1838,1406,1
2020,1406,-1
2168,1406,1
2348,1406,1
707,1407,1
667,1408,1
756,1408,1
1246,1408,1
1511,1408,1
42,1409,1
273,1409,1
273,1410,1
613,1410,1
1194,1410,1
2016,1410,-1
2303,1410,1
105,1411,1
707,1411,-1
1625,1411,1
1688,1411,1
1787,1411,1
2020,1411,1
24,1412,1
273,1412,1
474,1412,-1
1403,1412,1
1422,1412,1
1787,1412,1
1838,1412,-1
1923,1412,1
2020,1412,1
2168,1412,1
2348,1412,1
559,1413,1
1131,1413,1
1711,1413,1
2020,1413,1
24,1414,1
1711,1414,1
613,1415,1
797,1415,1
826,1415,-1
1077,1415,1
1330,1415,1
1424,1415,-1
1711,1415,1
1777,1415,1
1787,1415,1
1838,1415,1
1996,1415,1
2020,1415,-1
1390,1416,1
273,1417,1
489,1417,1
613,1417,1
826,1417,1
1330,1417,1
1424,1417,1
1787,1417,1
2020,1417,1
120,1418,1
165,1418,1
436,1418,1
707,1418,1
1383,1418,1
1390,1418,1
1403,1418,1
1777,1418,1
1787,1418,1
1996,1418,1
2020,1418,1
2226,1418,1
2355,1418,1
1396,1419,1
120,1420,1
288,1420,1
314,1420,1
444,1420,1
613,1420,1
667,1420,1
707,1420,1
825,1420,1
1077,1420,1
1096,1420,-1
1194,1420,1
1688,1420,-1
1787,1420,1
2348,1420,1
2402,1420,1
120,1421,1
273,1421,1
707,1421,1
1077,1421,1
1330,1421,1
1793,1421,1
444,1422,-1
489,1422,1
883,1422,1
1077,1422,1
1330,1422,1
1403,1422,1
1587,1422,-1
1777,1422,1
1787,1422,1
1838,1422,-1
1923,1422,1
1996,1422,-1
2020,1422,1
2226,1422,1
2470,1422,1
120,1423,1
1330,1423,1
1946,1423,1
273,1424,1
1330,1424,1
209,1425,1
288,1425,1
1403,1425,1
613,1426,1
273,1427,1
1787,1427,1
1946,1427,1
559,1428,1
575,1428,1
740,1428,1
1215,1428,1
1511,1428,1
1707,1428,1
273,1429,1
613,1429,1
1194,1429,1
1330,1429,1
1787,1429,1
2020,1429,1
288,1430,1
1787,1430,1
273,1431,1
613,1431,1
1077,1431,1
1330,1431,1
1587,1431,1
1625,1431,1
1194,1432,1
1424,1432,1
2020,1432,1
613,1433,1
1194,1433,1
1330,1433,1
273,1434,1
883,1434,1
1422,1434,1
1787,1434,1
1923,1434,1
2020,1434,1
273,1435,1
613,1435,1
1330,1435,1
1383,1435,1
1422,1435,1
1787,1435,1
1424,1436,1
1711,1436,1
273,1437,1
1330,1437,1
1390,1437,1
1330,1438,1
273,1439,1
613,1439,1
826,1439,-1
1194,1439,1
1422,1439,1
1787,1439,1
1838,1439,1
1996,1439,1
2020,1439,1
2348,1439,1
489,1440,1
826,1440,1
2016,1440,1
2020,1440,1
2226,1440,1
2348,1440,1
1424,1441,1
1194,1442,1
1330,1442,1
1625,1442,1
1688,1442,1
1777,1442,1
2020,1442,1
120,1443,1
1077,1443,1
1194,1443,1
1330,1443,1
1787,1443,1
2020,1443,1
2335,1443,1
613,1444,1
1330,1444,1
1422,1444,1
1625,1444,1
1787,1444,1
2020,1444,1
48,1445,1
120,1445,1
444,1445,1
613,1445,1
1194,1445,-1
1330,1445,1
1390,1445,1
1587,1445,1
1711,1445,1
1793,1445,1
2020,1445,1
2168,1445,1
120,1446,1
444,1446,1
613,1446,1
832,1446,-1
1194,1446,-1
1396,1446,1
1455,1446,1
1587,1446,1
1793,1446,1
1946,1446,-1
613,1447,1
756,1447,1
1424,1448,1
613,1449,1
1096,1449,1
1330,1449,1
1424,1449,1
1625,1449,1
1688,1449,1
667,1450,1
1246,1450,1
1424,1450,1
1330,1451,1
1625,1452,1
1688,1452,1
2020,1452,1
1096,1453,1
1330,1453,1
1424,1453,1
1625,1453,1
1688,1453,1
1787,1453,1
2020,1453,1
436,1454,1
775,1454,1
1026,1454,1
1077,1454,-1
1587,1454,1
1625,1454,1
1787,1454,1
2020,1454,1
2133,1454,1
288,1455,1
444,1455,1
613,1455,1
832,1455,-1
1587,1455,1
1793,1455,1
105,1456,1
444,1456,1
1330,1456,1
1688,1456,1
1787,1456,1
1793,1456,1
1923,1456,1
1077,1457,1
273,1458,1
1330,1458,1
1330,1459,1
444,1460,1
826,1460,1
1194,1460,1
1330,1460,1
1422,1460,1
1424,1460,-1
1625,1460,1
1688,1460,1
1787,1460,1
2020,1460,-1
273,1461,1
273,1462,1
707,1462,1
2020,1462,1
1330,1463,1
24,1464,1
1330,1464,1
613,1465,1
273,1466,1
613,1466,1
1330,1466,1
1422,1466,1
2020,1466,1
273,1467,1
1787,1467,1
2020,1467,1
273,1468,1
1787,1468,1
78,1469,1
1403,1469,1
1537,1469,1
1688,1469,1
1787,1469,1
1923,1469,1
2020,1469,1
474,1470,1
1096,1470,1
1194,1470,1
1511,1470,1
1787,1470,1
1889,1470,1
613,1471,1
273,1472,1
1330,1472,1
1787,1472,1
1787,1473,1
209,1474,1
273,1474,1
826,1474,1
1194,1474,1
1330,1474,1
1422,1474,1
209,1475,1
459,1476,1
467,1476,1
474,1476,1
826,1476,1
1256,1476,-1
1330,1476,1
1787,1476,1
1889,1476,-1
2020,1476,1
2312,1476,1
105,1477,1
120,1477,1
273,1477,1
613,1477,-1
826,1477,1
1330,1477,1
120,1478,1
288,1478,1
347,1478,1
707,1478,1
1077,1478,1
1131,1478,1
1330,1478,1
1390,1478,1
1396,1478,1
1455,1478,1
1627,1478,1
1688,1478,1
1787,1478,1
2020,1478,-1
613,1479,1
1422,1479,1
273,1480,1
1330,1480,1
1787,1480,1
1330,1481,1
120,1482,1
515,1482,1
613,1482,1
667,1482,1
753,1482,1
1077,1482,1
120,1483,1
491,1483,1
667,1483,1
753,1483,1
826,1483,-1
1215,1483,1
1625,1483,1
1688,1483,1
1777,1483,1
1787,1483,1
1996,1483,1
288,1484,-1
444,1484,-1
489,1484,1
613,1484,1
707,1484,1
1096,1484,1
1131,1484,1
1177,1484,1
1194,1484,1
1403,1484,1
1422,1484,-1
1587,1484,1
1625,1484,-1
1688,1484,1
1720,1484,1
1787,1484,1
2020,1484,1
2226,1484,1
2355,1484,-1
2375,1484,1
613,1485,1
1131,1485,1
1194,1485,1
1330,1485,1
1422,1485,1
1424,1485,1
1688,1485,1
1787,1485,1
2020,1485,1
273,1486,1
474,1486,1
1194,1486,1
1330,1486,1
1636,1486,1
1787,1486,1
2168,1486,1
273,1487,1
613,1487,1
826,1487,1
1330,1487,1
2020,1487,1
1422,1488,1
273,1489,1
613,1489,1
825,1489,1
826,1489,1
1256,1489,1
1390,1489,1
1711,1489,1
1787,1489,1
2402,1489,1
459,1490,1
1256,1490,-1
1711,1490,1
1751,1490,1
707,1491,1
1330,1491,1
1194,1492,1
1330,1492,1
1625,1492,1
1688,1492,1
2303,1492,1
2348,1492,-1
2485,1492,1
1330,1493,1
1625,1493,1
1688,1493,1
2020,1493,1
273,1494,1
613,1494,1
1403,1494,1
1711,1494,1
1787,1494,1
2335,1494,1
273,1495,1
1330,1495,1
707,1496,-1
1131,1496,1
1403,1496,1
1711,1496,1
1787,1496,1
1838,1496,1
2168,1496,1
474,1497,1
613,1497,1
1403,1497,1
1787,1497,1
1330,1498,1
2020,1498,1
613,1499,1
613,1500,1
826,1500,1
1116,1500,1
1330,1500,1
1711,1500,1
2020,1500,1
1077,1501,1
1330,1501,1
1422,1501,1
1787,1501,1
2168,1501,1
1390,1502,1
1777,1502,1
1787,1502,1
24,1503,1
105,1503,-1
273,1503,1
613,1503,1
667,1503,1
1403,1503,1
1511,1503,1
1688,1503,1
1711,1503,1
1787,1503,1
2020,1503,1
105,1504,1
667,1504,1
1194,1504,-1
1330,1504,1
1422,1504,-1
1424,1504,1
1625,1504,1
1688,1504,1
1711,1504,1
1787,1504,1
1923,1504,-1
2020,1504,1
808,1505,1
1330,1505,1
273,1506,1
613,1506,1
826,1506,1
1330,1506,1
1422,1506,1
1787,1506,1
2020,1506,1
826,1507,1
1077,1507,1
1787,1507,1
120,1508,1
826,1508,1
1077,1508,1
1587,1508,-1
1787,1508,1
2020,1508,1
2355,1508,1
444,1509,1
667,1509,1
707,1509,1
1077,1509,1
1424,1509,1
1688,1509,1
1711,1509,1
1787,1509,-1
2020,1509,1
1194,1510,1
1688,1510,1
2020,1510,1
2226,1510,1
753,1511,1
1424,1511,1
797,1512,1
1330,1512,1
1422,1512,1
2020,1512,1
105,1513,1
613,1513,1
1330,1513,1
1424,1513,1
1688,1513,1
1330,1514,1
1422,1514,1
1029,1515,1
1096,1515,1
1330,1515,1
273,1516,1
1194,1516,1
1330,1516,1
1422,1516,1
1424,1516,1
2020,1516,1
273,1517,1
288,1517,1
613,1517,1
1131,1517,1
1177,1517,1
1330,1517,1
1625,1517,1
1688,1517,1
1787,1517,1
2020,1517,1
1096,1518,1
1177,1518,1
48,1519,-1
273,1519,1
288,1519,1
396,1519,1
444,1519,1
474,1519,1
613,1519,1
667,1519,1
707,1519,1
808,1519,-1
826,1519,1
1096,1519,-1
1194,1519,1
1256,1519,-1
1330,1519,1
1390,1519,-1
1392,1519,1
1403,1519,-1
1422,1519,-1
1424,1519,1
1625,1519,-1
1688,1519,-1
1711,1519,1
1777,1519,-1
1787,1519,-1
1923,1519,-1
2020,1519,-1
2133,1519,1
2226,1519,-1
105,1520,1
273,1520,1
826,1520,1
1077,1520,1
1403,1520,1
1422,1520,-1
1625,1520,1
1688,1520,1
1787,1520,1
1838,1520,-1
2020,1520,1
2348,1520,1
459,1521,-1
613,1521,-1
797,1521,1
826,1521,1
1194,1521,1
1403,1521,1
1711,1521,1
1751,1521,-1
1787,1521,1
1792,1521,1
1996,1521,1
2020,1521,-1
613,1522,1
883,1522,1
489,1523,1
2226,1523,1
273,1524,1
1330,1524,1
1787,1524,1
2020,1524,1
273,1525,1
467,1525,1
613,1525,1
826,1525,1
1194,1525,1
1403,1525,1
1625,1525,-1
1688,1525,-1
1787,1525,1
883,1526,1
1422,1526,1
258,1527,1
1194,1527,1
1625,1527,1
1688,1527,1
2020,1527,1
2226,1527,1
273,1528,1
1194,1528,1
2020,1528,1
825,1529,1
2020,1529,1
489,1530,1
613,1530,1
825,1530,1
1330,1530,1
2168,1530,1
489,1531,1
1330,1531,1
1787,1531,1
1967,1531,1
474,1532,-1
1194,1532,1
1787,1532,1
2020,1532,1
613,1533,1
2020,1533,1
1330,1534,1
1688,1535,1
1096,1538,1
1330,1538,1
1422,1538,1
1625,1538,1
1688,1538,1
2020,1538,1
613,1539,1
1330,1539,1
120,1540,1
613,1540,1
667,1540,-1
753,1540,1
826,1540,1
1177,1540,1
1212,1540,1
1720,1540,1
1777,1540,1
1787,1540,1
273,1541,1
1330,1541,1
1946,1541,1
613,1542,1
826,1542,1
1330,1542,1
1422,1542,1
1787,1542,1
2020,1542,1
2335,1542,1
273,1543,1
1511,1543,1
1787,1543,1
2020,1543,1
2168,1543,1
1194,1544,1
1625,1544,1
1688,1544,1
1793,1544,1
2020,1544,1
2348,1544,1
2485,1544,1
1330,1545,1
273,1546,1
489,1546,1
1194,1546,1
1603,1546,1
1793,1546,1
2402,1546,1
2470,1546,1
1422,1547,1
1636,1547,1
2168,1547,1
273,1548,1
1194,1548,1
1422,1548,1
1625,1548,1
1688,1548,1
2020,1548,1
258,1549,1
1096,1549,1
1194,1549,1
2016,1549,1
2020,1549,1
2226,1549,1
2348,1549,1
613,1550,1
667,1550,1
753,1550,1
1096,1550,1
1625,1550,1
2020,1550,1
2485,1550,1
78,1551,1
288,1551,1
444,1551,1
613,1551,1
1001,1551,1
1455,1551,1
1587,1551,1
288,1552,1
707,1552,1
826,1552,1
1194,1552,1
1330,1552,1
1625,1552,1
1793,1552,-1
1380,1553,1
273,1554,1
1330,1554,1
1787,1554,1
436,1555,1
707,1555,1
1096,1555,1
1422,1555,-1
1424,1555,1
1625,1555,1
1627,1555,1
1636,1555,1
1787,1555,1
1793,1555,1
2020,1555,1
2348,1555,1
2375,1555,1
273,1556,-1
1194,1556,1
1330,1556,1
1511,1556,1
1587,1556,-1
1625,1556,1
1688,1556,1
2020,1556,1
2348,1556,1
105,1557,1
273,1557,1
613,1557,1
797,1557,1
1194,1557,1
1330,1557,1
1422,1557,1
1424,1557,1
1511,1557,1
1787,1557,1
2020,1557,1
2348,1557,1
825,1558,1
1194,1558,1
1330,1558,-1
1390,1558,1
1511,1558,1
1625,1558,1
1688,1558,1
2020,1558,1
2485,1558,1
826,1559,1
1787,1559,1
613,1560,1
105,1561,1
1587,1561,-1
1688,1561,1
2020,1561,1
2485,1561,1
707,1562,-1
1096,1562,1
1711,1562,1
1787,1562,1
1946,1562,1
2020,1562,1
826,1563,1
1422,1563,-1
1625,1563,1
1688,1563,1
1711,1563,1
2020,1563,1
2348,1563,1
444,1564,1
1330,1564,1
1787,1564,1
273,1565,1
444,1565,1
1587,1565,1
515,1566,1
2523,1566,1
78,1567,-1
273,1567,1
489,1567,1
568,1567,1
613,1567,1
667,1567,1
826,1567,1
1194,1567,1
1256,1567,-1
1330,1567,1
1422,1567,1
1787,1567,1
2168,1567,1
1077,1568,1
1787,1568,1
489,1569,1
707,1569,-1
1212,1569,1
1330,1569,1
1390,1569,1
1967,1569,1
273,1570,1
613,1570,1
1330,1570,1
1787,1570,1
1923,1570,1
613,1571,1
1330,1571,1
1787,1571,1
273,1572,1
273,1573,1
288,1573,1
707,1573,-1
1711,1573,1
2020,1573,1
2335,1574,1
1688,1575,1
1077,1576,1
1383,1576,1
1422,1576,1
1424,1576,1
1711,1576,1
826,1577,1
1131,1577,1
1380,1577,1
1383,1577,1
1711,1577,1
1787,1577,1
1923,1577,1
2226,1577,1
613,1578,-1
826,1578,1
1077,1578,-1
1131,1578,1
1194,1578,1
1330,1578,1
1403,1578,1
1422,1578,1
1424,1578,-1
1625,1578,1
1688,1578,1
1711,1578,1
1787,1578,1
1838,1578,-1
1996,1578,1
2020,1578,-1
2226,1578,1
2348,1578,1
120,1579,1
707,1579,1
753,1579,1
826,1579,1
1077,1579,1
1403,1579,-1
1625,1579,1
1720,1579,1
1787,1579,1
2020,1579,1
2226,1579,1
2348,1579,1
2485,1579,1
273,1580,1
667,1580,-1
753,1580,1
1177,1580,1
1392,1580,1
1396,1580,1
1587,1580,1
1787,1580,1
467,1581,1
1787,1582,1
273,1583,1
288,1583,1
1587,1583,-1
1787,1583,1
707,1584,1
1077,1584,1
1787,1584,1
1923,1584,1
1330,1585,1
2020,1585,1
613,1586,1
667,1586,1
1246,1586,1
1793,1586,1
2335,1586,1
1330,1588,1
2133,1588,1
667,1589,1
753,1589,1
1077,1589,1
1330,1589,1
1380,1589,1
1636,1589,1
613,1590,1
1330,1591,1
2485,1591,1
826,1592,1
1077,1592,1
1194,1592,1
1330,1592,1
1625,1592,1
1688,1592,1
2020,1592,1
613,1593,1
1116,1593,1
105,1594,1
273,1594,1
613,1594,1
1330,1594,1
1424,1594,1
1587,1594,1
1636,1594,1
1787,1594,1
2020,1594,1
2312,1594,1
1001,1595,1
1330,1595,1
1787,1595,1
1077,1596,1
1403,1596,1
1787,1596,1
1625,1597,1
1688,1597,1
2020,1597,1
2169,1597,1
2348,1597,1
2485,1597,1
273,1598,1
436,1598,1
474,1598,1
613,1598,1
826,1598,1
1077,1598,1
1330,1598,1
1403,1598,1
1422,1598,1
1787,1598,1
2133,1598,1
1330,1599,1
2020,1599,1
613,1600,1
1330,1600,1
1424,1600,1
1625,1600,1
1688,1600,1
459,1601,1
1256,1601,-1
1330,1601,1
1403,1601,1
2020,1601,1
2312,1601,-1
1096,1602,1
1424,1602,1
1625,1602,1
1688,1602,1
1787,1602,1
2020,1602,1
